stop_id,station_name,line,value
30247,Jefferson Park,red,FALSE
30247,Jefferson Park,blue,TRUE
30247,Jefferson Park,g,FALSE
30247,Jefferson Park,brn,FALSE
30247,Jefferson Park,p,FALSE
30247,Jefferson Park,pexp,FALSE
30247,Jefferson Park,y,FALSE
30247,Jefferson Park,pnk,FALSE
30247,Jefferson Park,o,FALSE
30183,Halsted,red,FALSE
30183,Halsted,blue,FALSE
30183,Halsted,g,TRUE
30183,Halsted,brn,FALSE
30183,Halsted,p,FALSE
30183,Halsted,pexp,FALSE
30183,Halsted,y,FALSE
30183,Halsted,pnk,FALSE
30183,Halsted,o,FALSE
30275,87th,red,TRUE
30275,87th,blue,FALSE
30275,87th,g,FALSE
30275,87th,brn,FALSE
30275,87th,p,FALSE
30275,87th,pexp,FALSE
30275,87th,y,FALSE
30275,87th,pnk,FALSE
30275,87th,o,FALSE
30210,47th,red,FALSE
30210,47th,blue,FALSE
30210,47th,g,TRUE
30210,47th,brn,FALSE
30210,47th,p,FALSE
30210,47th,pexp,FALSE
30210,47th,y,FALSE
30210,47th,pnk,FALSE
30210,47th,o,FALSE
30271,Chicago,red,FALSE
30271,Chicago,blue,TRUE
30271,Chicago,g,FALSE
30271,Chicago,brn,FALSE
30271,Chicago,p,FALSE
30271,Chicago,pexp,FALSE
30271,Chicago,y,FALSE
30271,Chicago,pnk,FALSE
30271,Chicago,o,FALSE
30284,Western,red,FALSE
30284,Western,blue,FALSE
30284,Western,g,FALSE
30284,Western,brn,TRUE
30284,Western,p,FALSE
30284,Western,pexp,FALSE
30284,Western,y,FALSE
30284,Western,pnk,FALSE
30284,Western,o,FALSE
30077,Forest Park,red,FALSE
30077,Forest Park,blue,TRUE
30077,Forest Park,g,FALSE
30077,Forest Park,brn,FALSE
30077,Forest Park,p,FALSE
30077,Forest Park,pexp,FALSE
30077,Forest Park,y,FALSE
30077,Forest Park,pnk,FALSE
30077,Forest Park,o,FALSE
30112,California,red,FALSE
30112,California,blue,TRUE
30112,California,g,FALSE
30112,California,brn,FALSE
30112,California,p,FALSE
30112,California,pexp,FALSE
30112,California,y,FALSE
30112,California,pnk,FALSE
30112,California,o,FALSE
30254,Paulina,red,FALSE
30254,Paulina,blue,FALSE
30254,Paulina,g,FALSE
30254,Paulina,brn,TRUE
30254,Paulina,p,FALSE
30254,Paulina,pexp,FALSE
30254,Paulina,y,FALSE
30254,Paulina,pnk,FALSE
30254,Paulina,o,FALSE
30007,Quincy/Wells,red,FALSE
30007,Quincy/Wells,blue,FALSE
30007,Quincy/Wells,g,FALSE
30007,Quincy/Wells,brn,FALSE
30007,Quincy/Wells,p,FALSE
30007,Quincy/Wells,pexp,TRUE
30007,Quincy/Wells,y,FALSE
30007,Quincy/Wells,pnk,TRUE
30007,Quincy/Wells,o,TRUE
30091,Merchandise Mart,red,FALSE
30091,Merchandise Mart,blue,FALSE
30091,Merchandise Mart,g,FALSE
30091,Merchandise Mart,brn,TRUE
30091,Merchandise Mart,p,FALSE
30091,Merchandise Mart,pexp,TRUE
30091,Merchandise Mart,y,FALSE
30091,Merchandise Mart,pnk,FALSE
30091,Merchandise Mart,o,FALSE
30051,State/Lake,red,FALSE
30051,State/Lake,blue,FALSE
30051,State/Lake,g,TRUE
30051,State/Lake,brn,TRUE
30051,State/Lake,p,FALSE
30051,State/Lake,pexp,FALSE
30051,State/Lake,y,FALSE
30051,State/Lake,pnk,FALSE
30051,State/Lake,o,FALSE
30094,Cicero,red,FALSE
30094,Cicero,blue,FALSE
30094,Cicero,g,TRUE
30094,Cicero,brn,FALSE
30094,Cicero,p,FALSE
30094,Cicero,pexp,FALSE
30094,Cicero,y,FALSE
30094,Cicero,pnk,FALSE
30094,Cicero,o,FALSE
30260,Montrose,red,FALSE
30260,Montrose,blue,TRUE
30260,Montrose,g,FALSE
30260,Montrose,brn,FALSE
30260,Montrose,p,FALSE
30260,Montrose,pexp,FALSE
30260,Montrose,y,FALSE
30260,Montrose,pnk,FALSE
30260,Montrose,o,FALSE
30042,Western,red,FALSE
30042,Western,blue,TRUE
30042,Western,g,FALSE
30042,Western,brn,FALSE
30042,Western,p,FALSE
30042,Western,pexp,FALSE
30042,Western,y,FALSE
30042,Western,pnk,FALSE
30042,Western,o,FALSE
30285,Harrison,red,TRUE
30285,Harrison,blue,FALSE
30285,Harrison,g,FALSE
30285,Harrison,brn,FALSE
30285,Harrison,p,FALSE
30285,Harrison,pexp,FALSE
30285,Harrison,y,FALSE
30285,Harrison,pnk,FALSE
30285,Harrison,o,FALSE
30127,Armitage,red,FALSE
30127,Armitage,blue,FALSE
30127,Armitage,g,FALSE
30127,Armitage,brn,TRUE
30127,Armitage,p,FALSE
30127,Armitage,pexp,TRUE
30127,Armitage,y,FALSE
30127,Armitage,pnk,FALSE
30127,Armitage,o,FALSE
30227,Jarvis,red,TRUE
30227,Jarvis,blue,FALSE
30227,Jarvis,g,FALSE
30227,Jarvis,brn,FALSE
30227,Jarvis,p,FALSE
30227,Jarvis,pexp,FALSE
30227,Jarvis,y,FALSE
30227,Jarvis,pnk,FALSE
30227,Jarvis,o,FALSE
30017,Sheridan,red,TRUE
30017,Sheridan,blue,FALSE
30017,Sheridan,g,FALSE
30017,Sheridan,brn,FALSE
30017,Sheridan,p,FALSE
30017,Sheridan,pexp,FALSE
30017,Sheridan,y,FALSE
30017,Sheridan,pnk,FALSE
30017,Sheridan,o,FALSE
30003,Harlem/Lake,red,FALSE
30003,Harlem/Lake,blue,FALSE
30003,Harlem/Lake,g,TRUE
30003,Harlem/Lake,brn,FALSE
30003,Harlem/Lake,p,FALSE
30003,Harlem/Lake,pexp,FALSE
30003,Harlem/Lake,y,FALSE
30003,Harlem/Lake,pnk,FALSE
30003,Harlem/Lake,o,FALSE
30277,Addison,red,FALSE
30277,Addison,blue,FALSE
30277,Addison,g,FALSE
30277,Addison,brn,TRUE
30277,Addison,p,FALSE
30277,Addison,pexp,FALSE
30277,Addison,y,FALSE
30277,Addison,pnk,FALSE
30277,Addison,o,FALSE
30255,Belmont,red,TRUE
30255,Belmont,blue,FALSE
30255,Belmont,g,FALSE
30255,Belmont,brn,FALSE
30255,Belmont,p,FALSE
30255,Belmont,pexp,FALSE
30255,Belmont,y,FALSE
30255,Belmont,pnk,FALSE
30255,Belmont,o,FALSE
30136,Laramie,red,FALSE
30136,Laramie,blue,FALSE
30136,Laramie,g,TRUE
30136,Laramie,brn,FALSE
30136,Laramie,p,FALSE
30136,Laramie,pexp,FALSE
30136,Laramie,y,FALSE
30136,Laramie,pnk,FALSE
30136,Laramie,o,FALSE
30249,Kimball,red,FALSE
30249,Kimball,blue,FALSE
30249,Kimball,g,FALSE
30249,Kimball,brn,TRUE
30249,Kimball,p,FALSE
30249,Kimball,pexp,FALSE
30249,Kimball,y,FALSE
30249,Kimball,pnk,FALSE
30249,Kimball,o,FALSE
30191,69th,red,TRUE
30191,69th,blue,FALSE
30191,69th,g,FALSE
30191,69th,brn,FALSE
30191,69th,p,FALSE
30191,69th,pexp,FALSE
30191,69th,y,FALSE
30191,69th,pnk,FALSE
30191,69th,o,FALSE
30050,State/Lake,red,FALSE
30050,State/Lake,blue,FALSE
30050,State/Lake,g,TRUE
30050,State/Lake,brn,FALSE
30050,State/Lake,p,FALSE
30050,State/Lake,pexp,TRUE
30050,State/Lake,y,FALSE
30050,State/Lake,pnk,TRUE
30050,State/Lake,o,TRUE
30153,Monroe,red,FALSE
30153,Monroe,blue,TRUE
30153,Monroe,g,FALSE
30153,Monroe,brn,FALSE
30153,Monroe,p,FALSE
30153,Monroe,pexp,FALSE
30153,Monroe,y,FALSE
30153,Monroe,pnk,FALSE
30153,Monroe,o,FALSE
30040,Damen,red,FALSE
30040,Damen,blue,FALSE
30040,Damen,g,FALSE
30040,Damen,brn,FALSE
30040,Damen,p,FALSE
30040,Damen,pexp,FALSE
30040,Damen,y,FALSE
30040,Damen,pnk,TRUE
30040,Damen,o,FALSE
30179,Pulaski,red,FALSE
30179,Pulaski,blue,TRUE
30179,Pulaski,g,FALSE
30179,Pulaski,brn,FALSE
30179,Pulaski,p,FALSE
30179,Pulaski,pexp,FALSE
30179,Pulaski,y,FALSE
30179,Pulaski,pnk,FALSE
30179,Pulaski,o,FALSE
30186,Pulaski,red,FALSE
30186,Pulaski,blue,FALSE
30186,Pulaski,g,FALSE
30186,Pulaski,brn,FALSE
30186,Pulaski,p,FALSE
30186,Pulaski,pexp,FALSE
30186,Pulaski,y,FALSE
30186,Pulaski,pnk,FALSE
30186,Pulaski,o,TRUE
30213,35th-Bronzeville-IIT,red,FALSE
30213,35th-Bronzeville-IIT,blue,FALSE
30213,35th-Bronzeville-IIT,g,TRUE
30213,35th-Bronzeville-IIT,brn,FALSE
30213,35th-Bronzeville-IIT,p,FALSE
30213,35th-Bronzeville-IIT,pexp,FALSE
30213,35th-Bronzeville-IIT,y,FALSE
30213,35th-Bronzeville-IIT,pnk,FALSE
30213,35th-Bronzeville-IIT,o,FALSE
30144,Western,red,FALSE
30144,Western,blue,FALSE
30144,Western,g,FALSE
30144,Western,brn,FALSE
30144,Western,p,FALSE
30144,Western,pexp,FALSE
30144,Western,y,FALSE
30144,Western,pnk,TRUE
30144,Western,o,FALSE
30235,Fullerton,red,FALSE
30235,Fullerton,blue,FALSE
30235,Fullerton,g,FALSE
30235,Fullerton,brn,TRUE
30235,Fullerton,p,FALSE
30235,Fullerton,pexp,TRUE
30235,Fullerton,y,FALSE
30235,Fullerton,pnk,FALSE
30235,Fullerton,o,FALSE
30148,Granville,red,TRUE
30148,Granville,blue,FALSE
30148,Granville,g,FALSE
30148,Granville,brn,FALSE
30148,Granville,p,FALSE
30148,Granville,pexp,FALSE
30148,Granville,y,FALSE
30148,Granville,pnk,FALSE
30148,Granville,o,FALSE
30071,Southport,red,FALSE
30071,Southport,blue,FALSE
30071,Southport,g,FALSE
30071,Southport,brn,TRUE
30071,Southport,p,FALSE
30071,Southport,pexp,FALSE
30071,Southport,y,FALSE
30071,Southport,pnk,FALSE
30071,Southport,o,FALSE
30280,Chicago,red,TRUE
30280,Chicago,blue,FALSE
30280,Chicago,g,FALSE
30280,Chicago,brn,FALSE
30280,Chicago,p,FALSE
30280,Chicago,pexp,FALSE
30280,Chicago,y,FALSE
30280,Chicago,pnk,FALSE
30280,Chicago,o,FALSE
30031,LaSalle/Van Buren,red,FALSE
30031,LaSalle/Van Buren,blue,FALSE
30031,LaSalle/Van Buren,g,FALSE
30031,LaSalle/Van Buren,brn,FALSE
30031,LaSalle/Van Buren,p,FALSE
30031,LaSalle/Van Buren,pexp,TRUE
30031,LaSalle/Van Buren,y,FALSE
30031,LaSalle/Van Buren,pnk,TRUE
30031,LaSalle/Van Buren,o,TRUE
30222,Clinton,red,FALSE
30222,Clinton,blue,FALSE
30222,Clinton,g,TRUE
30222,Clinton,brn,FALSE
30222,Clinton,p,FALSE
30222,Clinton,pexp,FALSE
30222,Clinton,y,FALSE
30222,Clinton,pnk,TRUE
30222,Clinton,o,FALSE
30142,Washington/Wells,red,FALSE
30142,Washington/Wells,blue,FALSE
30142,Washington/Wells,g,FALSE
30142,Washington/Wells,brn,TRUE
30142,Washington/Wells,p,FALSE
30142,Washington/Wells,pexp,FALSE
30142,Washington/Wells,y,FALSE
30142,Washington/Wells,pnk,FALSE
30142,Washington/Wells,o,FALSE
30224,Garfield,red,TRUE
30224,Garfield,blue,FALSE
30224,Garfield,g,FALSE
30224,Garfield,brn,FALSE
30224,Garfield,p,FALSE
30224,Garfield,pexp,FALSE
30224,Garfield,y,FALSE
30224,Garfield,pnk,FALSE
30224,Garfield,o,FALSE
30244,Austin,red,FALSE
30244,Austin,blue,FALSE
30244,Austin,g,TRUE
30244,Austin,brn,FALSE
30244,Austin,p,FALSE
30244,Austin,pexp,FALSE
30244,Austin,y,FALSE
30244,Austin,pnk,FALSE
30244,Austin,o,FALSE
30113,54th/Cermak,red,FALSE
30113,54th/Cermak,blue,FALSE
30113,54th/Cermak,g,FALSE
30113,54th/Cermak,brn,FALSE
30113,54th/Cermak,p,FALSE
30113,54th/Cermak,pexp,FALSE
30113,54th/Cermak,y,FALSE
30113,54th/Cermak,pnk,TRUE
30113,54th/Cermak,o,FALSE
30282,Irving Park,red,FALSE
30282,Irving Park,blue,FALSE
30282,Irving Park,g,FALSE
30282,Irving Park,brn,TRUE
30282,Irving Park,p,FALSE
30282,Irving Park,pexp,FALSE
30282,Irving Park,y,FALSE
30282,Irving Park,pnk,FALSE
30282,Irving Park,o,FALSE
30197,Logan Square,red,FALSE
30197,Logan Square,blue,TRUE
30197,Logan Square,g,FALSE
30197,Logan Square,brn,FALSE
30197,Logan Square,p,FALSE
30197,Logan Square,pexp,FALSE
30197,Logan Square,y,FALSE
30197,Logan Square,pnk,FALSE
30197,Logan Square,o,FALSE
30152,Central Park,red,FALSE
30152,Central Park,blue,FALSE
30152,Central Park,g,FALSE
30152,Central Park,brn,FALSE
30152,Central Park,p,FALSE
30152,Central Park,pexp,FALSE
30152,Central Park,y,FALSE
30152,Central Park,pnk,TRUE
30152,Central Park,o,FALSE
30087,California,red,FALSE
30087,California,blue,FALSE
30087,California,g,FALSE
30087,California,brn,FALSE
30087,California,p,FALSE
30087,California,pexp,FALSE
30087,California,y,FALSE
30087,California,pnk,TRUE
30087,California,o,FALSE
30201,Kedzie,red,FALSE
30201,Kedzie,blue,FALSE
30201,Kedzie,g,FALSE
30201,Kedzie,brn,FALSE
30201,Kedzie,p,FALSE
30201,Kedzie,pexp,FALSE
30201,Kedzie,y,FALSE
30201,Kedzie,pnk,TRUE
30201,Kedzie,o,FALSE
30069,UIC-Halsted,red,FALSE
30069,UIC-Halsted,blue,TRUE
30069,UIC-Halsted,g,FALSE
30069,UIC-Halsted,brn,FALSE
30069,UIC-Halsted,p,FALSE
30069,UIC-Halsted,pexp,FALSE
30069,UIC-Halsted,y,FALSE
30069,UIC-Halsted,pnk,FALSE
30069,UIC-Halsted,o,FALSE
30074,Clark/Lake,red,FALSE
30074,Clark/Lake,blue,FALSE
30074,Clark/Lake,g,TRUE
30074,Clark/Lake,brn,FALSE
30074,Clark/Lake,p,FALSE
30074,Clark/Lake,pexp,TRUE
30074,Clark/Lake,y,FALSE
30074,Clark/Lake,pnk,TRUE
30074,Clark/Lake,o,TRUE
30133,Dempster,red,FALSE
30133,Dempster,blue,FALSE
30133,Dempster,g,FALSE
30133,Dempster,brn,FALSE
30133,Dempster,p,TRUE
30133,Dempster,pexp,TRUE
30133,Dempster,y,FALSE
30133,Dempster,pnk,FALSE
30133,Dempster,o,FALSE
30081,Roosevelt,red,FALSE
30081,Roosevelt,blue,FALSE
30081,Roosevelt,g,TRUE
30081,Roosevelt,brn,FALSE
30081,Roosevelt,p,FALSE
30081,Roosevelt,pexp,FALSE
30081,Roosevelt,y,FALSE
30081,Roosevelt,pnk,FALSE
30081,Roosevelt,o,TRUE
30034,Oak Park,red,FALSE
30034,Oak Park,blue,TRUE
30034,Oak Park,g,FALSE
30034,Oak Park,brn,FALSE
30034,Oak Park,p,FALSE
30034,Oak Park,pexp,FALSE
30034,Oak Park,y,FALSE
30034,Oak Park,pnk,FALSE
30034,Oak Park,o,FALSE
30168,Francisco,red,FALSE
30168,Francisco,blue,FALSE
30168,Francisco,g,FALSE
30168,Francisco,brn,TRUE
30168,Francisco,p,FALSE
30168,Francisco,pexp,FALSE
30168,Francisco,y,FALSE
30168,Francisco,pnk,FALSE
30168,Francisco,o,FALSE
30009,Cicero,red,FALSE
30009,Cicero,blue,FALSE
30009,Cicero,g,TRUE
30009,Cicero,brn,FALSE
30009,Cicero,p,FALSE
30009,Cicero,pexp,FALSE
30009,Cicero,y,FALSE
30009,Cicero,pnk,FALSE
30009,Cicero,o,FALSE
30259,Montrose,red,FALSE
30259,Montrose,blue,TRUE
30259,Montrose,g,FALSE
30259,Montrose,brn,FALSE
30259,Montrose,p,FALSE
30259,Montrose,pexp,FALSE
30259,Montrose,y,FALSE
30259,Montrose,pnk,FALSE
30259,Montrose,o,FALSE
30125,North/Clybourn,red,TRUE
30125,North/Clybourn,blue,FALSE
30125,North/Clybourn,g,FALSE
30125,North/Clybourn,brn,FALSE
30125,North/Clybourn,p,FALSE
30125,North/Clybourn,pexp,FALSE
30125,North/Clybourn,y,FALSE
30125,North/Clybourn,pnk,FALSE
30125,North/Clybourn,o,FALSE
30172,O'Hare,red,FALSE
30172,O'Hare,blue,TRUE
30172,O'Hare,g,FALSE
30172,O'Hare,brn,FALSE
30172,O'Hare,p,FALSE
30172,O'Hare,pexp,FALSE
30172,O'Hare,y,FALSE
30172,O'Hare,pnk,FALSE
30172,O'Hare,o,FALSE
30045,Cumberland,red,FALSE
30045,Cumberland,blue,TRUE
30045,Cumberland,g,FALSE
30045,Cumberland,brn,FALSE
30045,Cumberland,p,FALSE
30045,Cumberland,pexp,FALSE
30045,Cumberland,y,FALSE
30045,Cumberland,pnk,FALSE
30045,Cumberland,o,FALSE
30388,Damen,red,FALSE
30388,Damen,blue,FALSE
30388,Damen,g,TRUE
30388,Damen,brn,FALSE
30388,Damen,p,FALSE
30388,Damen,pexp,FALSE
30388,Damen,y,FALSE
30388,Damen,pnk,FALSE
30388,Damen,o,FALSE
30387,Damen,red,FALSE
30387,Damen,blue,FALSE
30387,Damen,g,TRUE
30387,Damen,brn,FALSE
30387,Damen,p,FALSE
30387,Damen,pexp,FALSE
30387,Damen,y,FALSE
30387,Damen,pnk,FALSE
30387,Damen,o,FALSE
